[INFO] 12:39:42:333 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:39:42:833 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:39:43:333 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:39:43:834 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:39:44:334 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCo
[INFO] 12:39:44:834 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:39:45:335 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:39:45:835 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:39:46:335 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:39:46:835 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:39:47:336 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCo
[INFO] 12:39:47:837 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:39:48:337 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:39:48:838 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:39:49:338 ESI/(17656:17656): Para el ESI con el id: 006, se ejecuto el comando STORE, para la clave futbol:messi
